changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
48587,15-Sep-2026,Index Options,114358,31.25,Put,22.55,192534.07472,25.5,65771,23150,NIFTY,192534.07472,RR,23118.6,14240686,OPTIDXNIFTY15-09-2026PE23150,OPTIDX,73.87
44698,22-Sep-2026,Index Options,70558,172.7,Put,87.72,36025.02217,92,25860,23200,NIFTY,36025.02217,RR,23118.6,394864,OPTIDXNIFTY22-09-2026PE23200,OPTIDX,172.85
34704,22-Sep-2026,Index Options,70968,23,Put,9.79,2829.89824,20.95,36264,22500,NIFTY,2829.89824,RR,23118.6,257920,OPTIDXNIFTY22-09-2026PE22500,OPTIDX,95.7
29950,22-Sep-2026,Index Options,73520,99.6,Put,73.37,17683.21969,57.45,43570,23000,NIFTY,17683.21969,RR,23118.6,373233,OPTIDXNIFTY22-09-2026PE23000,OPTIDX,68.74
25231,22-Sep-2026,Index Options,38918,30.4,Put,23.33,2144.62989,24.65,13687,22600,NIFTY,2144.62989,RR,23118.6,148623,OPTIDXNIFTY22-09-2026PE22600,OPTIDX,184.34
23762,22-Sep-2026,Index Options,47134,55,Put,52.35,5293.61032,36.1,23372,22800,NIFTY,5293.61032,RR,23118.6,207438,OPTIDXNIFTY22-09-2026PE22800,OPTIDX,101.67
18352,29-Sep-2026,Index Options,40619,222.7,Put,74.94,10822.83696,127.3,22267,23200,NIFTY,10822.83696,RR,23118.6,86290,OPTIDXNIFTY29-09-2026PE23200,OPTIDX,82.42
18294,22-Sep-2026,Index Options,27992,17.55,Put,0.29,1178.53333,17.5,9698,22400,NIFTY,1178.53333,RR,23118.6,140335,OPTIDXNIFTY22-09-2026PE22400,OPTIDX,188.64
16217,22-Sep-2026,Index Options,38176,222.85,Put,86.33,36295.7462,119.6,21959,23300,NIFTY,36295.7462,RR,23118.6,339781,OPTIDXNIFTY22-09-2026PE23300,OPTIDX,73.85
15447,22-Sep-2026,Index Options,33725,131.45,Put,82.19,13048.98604,72.15,18278,23100,NIFTY,13048.98604,RR,23118.6,195571,OPTIDXNIFTY22-09-2026PE23100,OPTIDX,84.51
11970,22-Sep-2026,Index Options,29758,74.5,Put,66.11,5345.487,44.85,17788,22900,NIFTY,5345.487,RR,23118.6,155108,OPTIDXNIFTY22-09-2026PE22900,OPTIDX,67.29
11823,22-Sep-2026,Index Options,48537,41.15,Put,38.09,2838.11142,29.8,36714,22700,NIFTY,2838.11142,RR,23118.6,143771,OPTIDXNIFTY22-09-2026PE22700,OPTIDX,32.2
10887,22-Sep-2026,Index Options,18395,152.7,Put,87.13,9306.78067,81.6,7508,23150,NIFTY,9306.78067,RR,23118.6,117932,OPTIDXNIFTY22-09-2026PE23150,OPTIDX,145.01
9944,29-Sep-2026,Index Options,48055,268.6,Put,70.97,17083.39609,157.1,38111,23300,NIFTY,17083.39609,RR,23118.6,123136,OPTIDXNIFTY29-09-2026PE23300,OPTIDX,26.09
9160,22-Sep-2026,Index Options,45848,285.05,Put,84.14,39955.9537,154.8,36688,23400,NIFTY,39955.9537,RR,23118.6,312034,OPTIDXNIFTY22-09-2026PE23400,OPTIDX,24.97
7797,22-Sep-2026,Index Options,20142,806.65,Put,44.73,11397.91545,557.35,12345,24000,NIFTY,11397.91545,RR,23118.6,24866,OPTIDXNIFTY22-09-2026PE24000,OPTIDX,63.16
7333,29-Sep-2026,Index Options,31644,457.1,Put,60.02,8489.01935,285.65,24311,23600,NIFTY,8489.01935,RR,23118.6,34461,OPTIDXNIFTY29-09-2026PE23600,OPTIDX,30.16
7203,22-Sep-2026,Index Options,11837,114.4,Put,79.31,4701.28451,63.8,4634,23050,NIFTY,4701.28451,RR,23118.6,83519,OPTIDXNIFTY22-09-2026PE23050,OPTIDX,155.44
6433,22-Sep-2026,Index Options,15600,435,Put,73.48,13042.56164,250.75,9167,23600,NIFTY,13042.56164,RR,23118.6,67413,OPTIDXNIFTY22-09-2026PE23600,OPTIDX,70.18
6324,29-Sep-2026,Index Options,54324,53,Put,55.65,2096.18958,34.05,48000,22500,NIFTY,2096.18958,RR,23118.6,80845,OPTIDXNIFTY29-09-2026PE22500,OPTIDX,13.18
6187,29-Sep-2026,Stock Options,16433,3.25,Call,41.3,1310.46805,2.3,10246,760,HDFCBANK,1310.46805,RR,716.55,58101,OPTSTKHDFCBANK29-09-2026CE760,OPTSTK,60.38
6047,29-Sep-2026,Index Options,77194,387,Put,64.96,26614.8448,234.6,71147,23500,NIFTY,26614.8448,RR,23118.6,136541,OPTIDXNIFTY29-09-2026PE23500,OPTIDX,8.5
5150,22-Sep-2026,Index Options,10291,86,Put,69.63,2789.48556,50.7,5141,22950,NIFTY,2789.48556,RR,23118.6,68478,OPTIDXNIFTY22-09-2026PE22950,OPTIDX,100.18
4996,22-Sep-2026,Index Options,38723,355,Put,80.57,37625.82447,196.6,33727,23500,NIFTY,37625.82447,RR,23118.6,240330,OPTIDXNIFTY22-09-2026PE23500,OPTIDX,14.81
4967,22-Sep-2026,Index Options,12937,525.15,Put,65.87,7395.98808,316.6,7970,23700,NIFTY,7395.98808,RR,23118.6,29086,OPTIDXNIFTY22-09-2026PE23700,OPTIDX,62.32
